"search-number","evaluation","memory*","nchpercent*","trustindexmean*","initialexperience*","carepatchmean*","carefarmermean*","careothersmean*","fitness","num-replicates","best-fitness-so-far","best-fitness-rechecked"
"2","810","9","0.55","0.66","7.4","0.76","0.3","0.26","0.42711454337655264","10","0.44743128913900077","0.4369361020320735"
"2","820","29","0.93","0.48","9.2","0.41000000000000003","0.11","0.8300000000000001","0.36656785380095835","10","0.44743128913900077","0.4369361020320735"
"2","830","22","0.75","0.71","9.3","0.8300000000000001","0.67","0.43","0.38041400044009654","10","0.44743128913900077","0.4369361020320735"
"2","840","19","0","0.9","9.100000000000001","0.68","0.7000000000000001","0.01","0.2394304353828391","10","0.44743128913900077","0.4369361020320735"
"2","850","30","0.86","0.24","5.8","0.8200000000000001","0.07","0.58","0.23864795396867716","10","0.44743128913900077","0.4369361020320735"
"2","860","16","0.64","0.9","5.8","0.15","0.6","0.89","0.251460959263894","10","0.44743128913900077","0.4369361020320735"
"2","870","21","0.6","0.7000000000000001","7.5","0.63","0.75","0.9500000000000001","0.373490161618151","10","0.44743128913900077","0.4369361020320735"
"2","880","9","0.55","0.66","7.4","0.52","0.18","0.84","0.37289591544953293","10","0.44743128913900077","0.4369361020320735"
"2","890","19","0.2","0.87","8.3","0.28","0.5","0.1","0.2686268780810534","10","0.44743128913900077","0.4369361020320735"
"2","900","9","0.16","0.68","10","0.08","0.1","0.01","0.4231474932698932","10","0.44743128913900077","0.4369361020320735"
"2","910","19","0","0.71","7.4","0.8300000000000001","0.08","0.55","0.3805013686178868","10","0.44743128913900077","0.4369361020320735"
"2","920","29","0.86","0.5700000000000001","5.8","0.8200000000000001","0.24","0.58","0.39931872073847435","10","0.44743128913900077","0.4369361020320735"
"2","930","27","0.64","0.76","9.3","0.1","0.55","0.52","0.3729208983071353","10","0.44743128913900077","0.4369361020320735"
"2","940","9","0.98","0.48","8.3","0.23","0.76","0.98","0.387019766950925","10","0.44743128913900077","0.4369361020320735"
"2","950","29","0","0.18","9.7","0.59","0.65","0.6900000000000001","0.16753351148090365","10","0.44743128913900077","0.4369361020320735"
"2","960","30","0","0.18","9.7","0.37","0.65","0.6900000000000001","0.1693876884283833","10","0.44743128913900077","0.4369361020320735"
"2","970","14","0.71","0.27","9.5","0.53","0.01","0.43","0.27949538530278367","10","0.44743128913900077","0.4369361020320735"
"2","980","13","0.44","0.9400000000000001","5","0.14","0.92","0.54","0.21016970166823565","10","0.44743128913900077","0.4369361020320735"
"2","990","12","0.32","0.4","9.3","0.19","0.1","0.65","0.33048591049298215","10","0.44743128913900077","0.4369361020320735"
"2","1000","12","0.47000000000000003","0.71","9.4","0.67","0.21","0.8300000000000001","0.39875011072397537","10","0.44743128913900077","0.4369361020320735"
"2","1010","22","0.85","0.6900000000000001","8","0.48","0.04","0.8300000000000001","0.39387986557590815","10","0.44743128913900077","0.4369361020320735"
"2","1020","29","0.93","0.49","9.2","0.41000000000000003","0.11","0.9500000000000001","0.3797682848718914","10","0.44743128913900077","0.4369361020320735"
"2","1030","27","0.63","0.66","7.4","0.76","0.26","0.52","0.3648968195942255","10","0.44743128913900077","0.4369361020320735"
"2","1040","9","0.55","0.71","9.3","0.26","0.67","0.52","0.40248248524985575","10","0.44743128913900077","0.4369361020320735"
"2","1050","13","0.9","0.51","5","0.9400000000000001","0.55","0.8","0.41868096306053504","10","0.44743128913900077","0.4369361020320735"
"2","1060","18","0.32","0.71","9.3","0.8300000000000001","0.67","0.11","0.39043578222537306","10","0.44743128913900077","0.4369361020320735"
"2","1070","9","0.55","0.49","9.2","0.41000000000000003","0.67","0.8300000000000001","0.34840112027800096","10","0.44743128913900077","0.4369361020320735"
"2","1080","29","0.93","0.67","8.8","0.76","0.3","0.26","0.41150882925512855","10","0.44743128913900077","0.4369361020320735"
"2","1090","5","0.35000000000000003","0.41000000000000003","9.3","0.08","0.84","0.91","0.34774615116133056","10","0.44743128913900077","0.4369361020320735"
"2","1100","26","0.01","0.8300000000000001","6.8","0.18","0.1","0.73","0.28991746335186985","10","0.44743128913900077","0.4369361020320735"
"2","1110","16","0.98","0.48","8.3","0.23","0.76","0.66","0.38470156995352045","10","0.44743128913900077","0.4369361020320735"
"2","1120","12","0.32","0.42","9.9","0.19","0.53","0.22","0.3431238813112277","10","0.44743128913900077","0.4369361020320735"
"2","1130","28","0.86","0.5700000000000001","5.8","0.8200000000000001","0.04","0.97","0.40079967618591017","10","0.44743128913900077","0.4369361020320735"
"2","1140","23","0.8","0.45","7","0.34","0.24","0.58","0.3729227557157747","10","0.44743128913900077","0.4369361020320735"
"2","1150","22","0.6","0.7000000000000001","7.5","0.63","0.75","0.9500000000000001","0.37280041818927057","10","0.44743128913900077","0.4369361020320735"
"2","1160","21","0.59","0.54","8.9","0.19","0.1","0.32","0.41255661154261813","10","0.44743128913900077","0.4369361020320735"
"2","1170","19","0","0.71","7.4","0.8300000000000001","0.67","0.52","0.3680504399026808","10","0.44743128913900077","0.4369361020320735"
"2","1180","27","0.63","0.7000000000000001","7.4","0.8300000000000001","0.41000000000000003","0.54","0.40813555725050604","10","0.44743128913900077","0.4369361020320735"
"2","1190","22","0.63","0.71","7.4","0.8300000000000001","0.67","0.52","0.3997613623403867","10","0.44743128913900077","0.4369361020320735"
"2","1200","20","0.97","0.71","7.4","0.8300000000000001","0.08","0.55","0.3669303162922465","10","0.44743128913900077","0.4369361020320735"
"2","1210","9","0.29","0.48","8.3","0.4","0.76","0.34","0.38889792047182625","10","0.44743128913900077","0.4369361020320735"
"2","1220","9","0.55","0.61","7.4","0.52","0.3","0.05","0.4003758171707796","10","0.44743128913900077","0.4369361020320735"
"2","1230","29","0.86","0.5700000000000001","10","0.8200000000000001","0.24","0.58","0.435127297509","10","0.44743128913900077","0.4369361020320735"
"2","1240","9","0.55","0.77","10","0.08","0.1","0.01","0.3688669374938272","10","0.44743128913900077","0.4369361020320735"
"2","1250","9","0.17","0.88","7","0.76","0.34","0.26","0.24710388661541613","10","0.44743128913900077","0.4369361020320735"
"2","1260","21","0.35000000000000003","0.7000000000000001","9.3","0.8300000000000001","0.67","0.43","0.40135210476360755","10","0.44743128913900077","0.4369361020320735"
"2","1270","22","0.75","0.39","9.5","0.18","0.37","0.5700000000000001","0.31496673403372993","10","0.44743128913900077","0.4369361020320735"
"2","1280","19","0.96","0.79","8.3","0.4","0.76","0.45","0.3004215223500042","10","0.44743128913900077","0.4369361020320735"
"2","1290","9","0.61","0.7000000000000001","7.4","0.8300000000000001","0.67","0.55","0.4026420918721336","10","0.44743128913900077","0.4369361020320735"
"2","1300","19","0","0.71","7.4","0.12","0.1","0.01","0.3959052414824161","10","0.44743128913900077","0.4369361020320735"
"2","1310","9","0.47000000000000003","0.71","10","0.87","0.08","0.55","0.4050641302636759","10","0.44743128913900077","0.4369361020320735"
"2","1320","9","0.16","0.68","8.9","0.08","0.09","0.01","0.39187232012968465","10","0.44743128913900077","0.4369361020320735"
"2","1330","9","0.47000000000000003","0.72","8.9","0.67","0.13","0.65","0.39568711764748554","10","0.44743128913900077","0.4369361020320735"
"2","1340","16","0.97","0.86","6.1","0.64","0.6","0.89","0.26927067667258653","10","0.44743128913900077","0.4369361020320735"
"2","1350","29","0.93","0.48","7.1","0.41000000000000003","0.11","0.8300000000000001","0.35032977117888997","10","0.44743128913900077","0.4369361020320735"
"2","1360","9","0.55","0.93","7.4","0.76","0.49","0.52","0.21544931837151196","10","0.44743128913900077","0.4369361020320735"
"2","1370","29","0.86","0.5700000000000001","5.8","0.8200000000000001","0.24","0.53","0.41553203993370547","10","0.44743128913900077","0.4369361020320735"
"2","1380","14","0","0.68","9.7","0.8300000000000001","0.23","0.43","0.42571270828987995","10","0.44743128913900077","0.4369361020320735"
"2","1390","9","0.55","0.65","7.4","0.76","0.13","0.32","0.4282230283589178","10","0.44743128913900077","0.4369361020320735"
"2","1400","21","0.75","0.72","9.3","0.8300000000000001","0.67","0.43","0.38501600098510347","10","0.44743128913900077","0.4369361020320735"
"2","1410","22","0.75","0.71","9.3","0.8300000000000001","0.41000000000000003","0.84","0.41266063368732747","10","0.44743128913900077","0.4369361020320735"
"2","1420","10","0.98","0.48","8","0.56","0.04","0.96","0.3737411477041396","10","0.44743128913900077","0.4369361020320735"
"2","1430","9","0.55","0.66","5.6","0.76","0.13","0.9500000000000001","0.4077905443058083","10","0.44743128913900077","0.4369361020320735"
"2","1440","9","0.55","0.66","7.4","0.8300000000000001","0.3","0.26","0.4190259072131027","10","0.44743128913900077","0.4369361020320735"
"2","1450","22","0.56","0.71","9.3","0.8300000000000001","0.67","0.43","0.39028192721787897","10","0.44743128913900077","0.4369361020320735"
"2","1460","27","0.64","0.76","9.3","0.1","0.52","0.52","0.34610249044064917","10","0.44743128913900077","0.4369361020320735"
"3","10","14","0.78","0.71","9.3","0.37","0.74","0.81","0.35346109487249094","10","0.35346109487249094","0.3900298183876395"
"3","20","27","1","0.26","9.600000000000001","0.51","0.19","0.11","0.2859378882942677","10","0.35346109487249094","0.3900298183876395"
"3","30","24","0.1","0.86","8.6","0.31","0.45","0.28","0.26791530487949056","10","0.35346109487249094","0.3900298183876395"
"3","40","27","0.41000000000000003","0.78","5","0.09","0.37","0.4","0.3264236607295439","10","0.35346109487249094","0.3900298183876395"
"3","50","30","0.01","0.77","5","0.9400000000000001","0.92","0.8200000000000001","0.3210062627194362","10","0.35346109487249094","0.3900298183876395"
"3","60","22","0.9","0.15","8.9","0.27","0.04","0.44","0.16490486077193195","10","0.35346109487249094","0.3900298183876395"
"3","70","17","0.75","0.59","6.5","0.04","0.04","0.92","0.3957000584124001","10","0.3957000584124001","0.4173584106306805"
"3","80","22","0.88","0.2","8.9","0.45","0.9500000000000001","0.97","0.20803791481321907","10","0.3957000584124001","0.4173584106306805"
"3","90","13","0.46","0.07","7.800000000000001","0.93","0.81","0.79","0.12425068259467612","10","0.3957000584124001","0.4173584106306805"
"3","100","26","0.06","0.79","9.3","0.52","0.68","0.43","0.304760676968154","10","0.3957000584124001","0.4173584106306805"
"3","110","27","0.26","0.17","8.9","0.86","0.74","0.36","0.1768167021596906","10","0.3957000584124001","0.4173584106306805"
"3","120","23","0.52","0.9400000000000001","6.7","0.56","0.8300000000000001","0.86","0.2032668882049072","10","0.3957000584124001","0.4173584106306805"
"3","130","24","0.55","0.34","5.3","0.86","0.01","0.37","0.3327250312921977","10","0.3957000584124001","0.4173584106306805"
"3","140","29","0.03","0.16","7.9","0.28","0.9400000000000001","0.35000000000000003","0.14286870656039946","10","0.3957000584124001","0.4173584106306805"
"3","150","20","0.92","0.87","7.4","0.15","0.09","0.44","0.24489946483170938","10","0.3957000584124001","0.4173584106306805"
"3","160","8","0.31","0.52","5.3","0.27","0.03","0.31","0.36765399769996343","10","0.3957000584124001","0.4173584106306805"
"3","170","18","0.17","0.34","7","0","0.38","0.62","0.2765874155285213","10","0.3957000584124001","0.4173584106306805"
"3","180","18","0.62","0.5","8","0.71","0.79","0.81","0.406976559722753","10","0.406976559722753","0.40954367948959325"
"3","190","18","0.15","0.42","7.4","0.07","0.86","0.98","0.299386179037363","10","0.406976559722753","0.40954367948959325"
"3","200","14","0.53","0.36","8.2","0.79","0.07","0.9400000000000001","0.34138627054434456","10","0.406976559722753","0.40954367948959325"
"3","210","13","0","0.3","8.1","0.73","0.73","0.55","0.25602888758939035","10","0.406976559722753","0.40954367948959325"
"3","220","11","0.75","0.23","5","0.03","0.11","0.33","0.21788265726025285","10","0.406976559722753","0.40954367948959325"
"3","230","21","0.41000000000000003","0.56","7.800000000000001","0.33","0.3","0.28","0.42982446738667973","10","0.42982446738667973","0.4298828621544815"
"3","240","23","0.3","0.6","9.3","0.44","0.53","0.9","0.41640800206304973","10","0.42982446738667973","0.4298828621544815"
"3","250","21","0.71","0.75","7.300000000000001","0.8","0.71","0.02","0.36419928742394164","10","0.42982446738667973","0.4298828621544815"
"3","260","6","0.66","0.38","8.4","0.52","0.61","0.01","0.3410304483243365","10","0.42982446738667973","0.4298828621544815"
"3","270","19","0.33","0.26","9.4","0.67","0.41000000000000003","0.33","0.2327387164223146","10","0.42982446738667973","0.4298828621544815"
"3","280","5","0.04","0.9","9.9","0.56","0.1","0.07","0.2507114046130981","10","0.42982446738667973","0.4298828621544815"
"3","290","27","0.43","0.26","8.1","0.66","0.03","0.66","0.24154987761640948","10","0.42982446738667973","0.4298828621544815"
"3","300","5","0.41000000000000003","0.18","7.300000000000001","0.14","0.66","0.79","0.19455330936664397","10","0.42982446738667973","0.4298828621544815"
"3","310","12","0.63","0.86","5","0.43","0.09","0.55","0.26213917608158266","10","0.42982446738667973","0.4298828621544815"
"3","320","16","0.41000000000000003","0.75","6.9","0.24","0.5700000000000001","0.08","0.37360049626360003","10","0.42982446738667973","0.4298828621544815"
"3","330","29","0.8","0.75","9.7","0.17","0.38","0.58","0.3514266871711315","10","0.42982446738667973","0.4298828621544815"
"3","340","20","0.85","0.51","5.7","0.33","0","0.04","0.39893764519797337","10","0.42982446738667973","0.4298828621544815"
"3","350","13","0.16","0.71","6.6","0.23","0.32","0.9500000000000001","0.38779978626140144","10","0.42982446738667973","0.4298828621544815"
"3","360","23","0.67","0.64","6.6","0.06","0.19","0.25","0.4106155585967975","10","0.42982446738667973","0.4298828621544815"
"3","370","23","0.47000000000000003","0.3","6.9","1","0.01","0.01","0.28731812205342894","10","0.42982446738667973","0.4298828621544815"
"3","380","13","0.96","0.47000000000000003","5","0.8200000000000001","0.31","0.9500000000000001","0.37035027269454035","10","0.42982446738667973","0.4298828621544815"
"3","390","18","0.22","0.67","9","0.6","0.19","0.6","0.3942768679734127","10","0.42982446738667973","0.4298828621544815"
"3","400","13","0.24","0.98","7.2","0.45","0.99","0.12","0.19157117628784795","10","0.42982446738667973","0.4298828621544815"
"3","410","24","0.75","0.64","6.6","0.88","0.38","0.11","0.3944917929865239","10","0.42982446738667973","0.4298828621544815"
"3","420","17","0.78","0.52","6.1","0.6","0.8","0.34","0.38485018460291615","10","0.42982446738667973","0.4298828621544815"
"3","430","26","0.4","0.3","9.600000000000001","0.19","0.9500000000000001","0.1","0.2622673458108803","10","0.42982446738667973","0.4298828621544815"
"3","440","24","0.55","0.7000000000000001","8.2","0.28","0.96","0.35000000000000003","0.411768033744823","10","0.42982446738667973","0.4298828621544815"
"3","450","27","0.26","0.04","7.9","0.41000000000000003","0.07","0.97","0.11767504418791763","10","0.42982446738667973","0.4298828621544815"
"3","460","18","0.47000000000000003","0.34","8.7","0.79","0.47000000000000003","0.29","0.27109633723674076","10","0.42982446738667973","0.4298828621544815"
"3","470","14","0.61","0.01","6.9","0.79","0.67","0.37","0.11495089293392402","10","0.42982446738667973","0.4298828621544815"
"3","480","18","0.06","0.55","8.5","0.55","0.04","0.71","0.3909511672647294","10","0.42982446738667973","0.4298828621544815"
"3","490","30","0.9400000000000001","0.11","6.2","0.06","0","0.17","0.12270611772448055","10","0.42982446738667973","0.4298828621544815"
"3","500","5","0.8200000000000001","0.9","6.4","0.14","0.86","0.75","0.2216291394052139","10","0.42982446738667973","0.4298828621544815"
"3","510","18","0.06","0.61","8","0.71","0.79","0.81","0.4076654131913946","10","0.42982446738667973","0.4298828621544815"
